"Tweet author","Tweet ID","Date posted","Tweet text",URL,Retweets,Favorited,Source
MarinaSilva,"ID 1189364931776466949","Wed Oct 30 02:14:31 +0000 2019","É muito grave a denúncia trazida pelo JN sobre uma possível associação do Presidente com suspeitos pelo assassinato de Marielle Franco e Anderson Gomes. A Justiça precisa investigar para que não paire qualquer suspeita sobre o ocupante do mais alto posto da República.",https://twitter.com/MarinaSilva/statuses/1189364931776466949,2731,24258,"Twitter Web App"
MarinaSilva,"ID 1189348670593998848","Wed Oct 30 01:09:54 +0000 2019","RT @actualidadspda: Inició el panel que conversará sobre la gestión medioambiental en América Latina, avances y retrocesos. Participan Mari…",https://twitter.com/MarinaSilva/statuses/1189348670593998848,22,0,"Twitter Web App"
MarinaSilva,"ID 1189231653299933185","Tue Oct 29 17:24:55 +0000 2019","O Brasil não pode cruzar a linha divisória de uma democracia, em que prevalece o respeito às instituições, aos direitos humanos e ao meio ambiente. Em uma democracia, o Presidente não pode tudo e deve se orientar pela Constituição. 

https://t.co/yNPMkSCDMd",https://twitter.com/MarinaSilva/statuses/1189231653299933185,256,1755,"Twitter Web App"
MarinaSilva,"ID 1188918490339692545","Mon Oct 28 20:40:31 +0000 2019","“Que os enganos do presidente chileno sirvam de lição àqueles que ainda acreditam na miragem das economias voltadas exclusivamente para o mercado financeiro, que promovem a austeridade fiscal e deixam o povo se virar por conta própria."" https://t.co/dkEvkMO5xM https://t.co/2XXVKopTPQ",https://twitter.com/MarinaSilva/statuses/1188918490339692545,131,960,"Twitter Web App"
MarinaSilva,"ID 1188911337713422338","Mon Oct 28 20:12:06 +0000 2019","Perdemos ontem o ator e diretor, Jorge Fernando, lembrado por todos por sua alegria, talento e simpatia. Que Deus possa confortar sua mãe, Dona Hilda Rebello, seus familiares, amigos, colegas de trabalho e admiradores.",https://twitter.com/MarinaSilva/statuses/1188911337713422338,19,524,"Twitter Web App"
MarinaSilva,"ID 1188893358057541632","Mon Oct 28 19:00:39 +0000 2019","Parafraseando Gilberto Gil, ao dizer que o povo sabe o que quer, mas também quer o que não sabe: o povo faz o que tem força pra fazer e faz até o que está muito além de sua força. https://t.co/wdOPfbTCKp",https://twitter.com/MarinaSilva/statuses/1188893358057541632,199,960,"Twitter Media Studio"
MarinaSilva,"ID 1188871679340154880","Mon Oct 28 17:34:31 +0000 2019","O chefe da AGU disse que “agora não é hora para criminalizar fake news”. Discordo. A mentira precisa ser combatida independente da ocasião. A corrupção da verdade não pode ser relativizada sob uma pretensa defesa da liberdade de expressão. https://t.co/qBqTQDgspO",https://twitter.com/MarinaSilva/statuses/1188871679340154880,215,1641,"Twitter Web App"
MarinaSilva,"ID 1188857417502732288","Mon Oct 28 16:37:50 +0000 2019","A eleição de @claudialopez é um feito importante. É a primeira mulher eleita prefeita de Bogotá e comprometida com o desenvolvimento sustentável. Quando estivemos juntas, Claudia disse que queria inspirar e unir a cidade para governar para todos. A vitória chegou. Boa sorte! https://t.co/xsDkitu8Jt",https://twitter.com/MarinaSilva/statuses/1188857417502732288,89,947,"Twitter Web App"
MarinaSilva,"ID 1188824044919021568","Mon Oct 28 14:25:14 +0000 2019","O Ministério Público Federal reafirma que o Plano Nacional de Contingência para Incidentes de Poluição por Óleo (PNC) não foi acionado tampouco está em execução nos termos da legislação e com a base científica que o fundamenta. O MPF explica agora ao vivo em entrevista coletiva. https://t.co/NbDDihqqKR",https://twitter.com/MarinaSilva/statuses/1188824044919021568,288,1184,"Twitter Web App"
MarinaSilva,"ID 1188616665833132039","Mon Oct 28 00:41:11 +0000 2019","A investigação sobre as manchas de óleo não invalida a responsabilidade que o governo tem de atuar. Você vê o governo fazendo pirotecnia irresponsável. Não se preocupa com os fatos, mas com qual versão pode criar em cima daqueles que considera inimigos. https://t.co/W6ZGWO4NFj",https://twitter.com/MarinaSilva/statuses/1188616665833132039,536,3187,"Twitter Web App"
MarinaSilva,"ID 1188213600328048655","Sat Oct 26 21:59:32 +0000 2019","O governo virou as costas para a Amazônia durante as queimadas e agora para o Nordeste com as manchas de óleo no litoral. O governo acusa os defensores do meio ambiente e deixa impunes os criminosos ambientais. É importante fazermos um desagravo às ONGs brasileiras. https://t.co/7WF4YiEVW5",https://twitter.com/MarinaSilva/statuses/1188213600328048655,459,2889,"Twitter Media Studio"
MarinaSilva,"ID 1188211418971152384","Sat Oct 26 21:50:52 +0000 2019","É preciso expor todos os males que estão sendo feitos ao meio ambiente no país. O governo trabalha para ocultar os fatos e não diz por que não tomou as medidas no tempo certo para proteger o meio ambiente, a população, e os interesses econômicos e sociais do Nordeste brasileiro. https://t.co/6EWXt8UIW6",https://twitter.com/MarinaSilva/statuses/1188211418971152384,417,2391,"Twitter Media Studio"
